Processes,Size,Latency
2,2,0.20
2,4,0.19
2,8,0.18
2,16,0.18
2,32,0.23
2,64,0.22
2,128,0.30
2,256,0.33
2,512,0.36
2,1024,0.41
2,2048,0.54
2,4096,0.83
2,8192,1.33
2,16384,3.06
2,32768,5.20
2,65536,6.96
2,131072,10.08
2,262144,15.62
2,524288,28.99
2,1048576,62.59
4,2,0.19
4,4,0.19
4,8,0.19
4,16,0.21
4,32,0.25
4,64,0.24
4,128,0.43
4,256,0.48
4,512,0.51
4,1024,0.73
4,2048,1.03
4,4096,1.66
4,8192,2.51
4,16384,5.37
4,32768,8.28
4,65536,14.75
4,131072,26.75
4,262144,52.68
4,524288,107.38
4,1048576,195.65
6,2,0.41
6,4,0.31
6,8,0.30
6,16,0.29
6,32,0.42
6,64,0.39
6,128,0.67
6,256,0.72
6,512,0.78
6,1024,1.06
6,2048,1.50
6,4096,2.37
6,8192,3.62
6,16384,6.60
6,32768,11.31
6,65536,16.02
6,131072,41.93
6,262144,88.16
6,524288,174.89
6,1048576,340.02
8,2,0.67
8,4,0.64
8,8,0.68
8,16,0.67
8,32,0.86
8,64,0.82
8,128,1.32
8,256,1.36
8,512,1.31
8,1024,1.74
8,2048,2.28
8,4096,3.41
8,8192,5.00
8,16384,8.09
8,32768,14.66
8,65536,27.81
8,131072,56.57
8,262144,113.57
8,524288,206.36
8,1048576,440.32
10,2,0.84
10,4,0.84
10,8,0.86
10,16,0.86
10,32,1.05
10,64,1.03
10,128,1.49
10,256,1.55
10,512,1.59
10,1024,2.20
10,2048,2.74
10,4096,4.10
10,8192,6.01
10,16384,9.79
10,32768,17.61
10,65536,34.91
10,131072,69.88
10,262144,137.96
10,524288,273.28
10,1048576,467.22
12,2,0.89
12,4,0.88
12,8,0.87
12,16,0.89
12,32,1.43
12,64,1.04
12,128,1.75
12,256,1.97
12,512,1.74
12,1024,2.50
12,2048,3.24
12,4096,4.72
12,8192,6.87
12,16384,11.15
12,32768,20.81
12,65536,34.67
12,131072,84.08
12,262144,168.13
12,524288,336.93
12,1048576,587.41
14,2,0.93
14,4,0.95
14,8,0.99
14,16,0.92
14,32,1.20
14,64,1.09
14,128,2.09
14,256,2.13
14,512,2.15
14,1024,3.10
14,2048,3.92
14,4096,5.72
14,8192,8.44
14,16384,15.47
14,32768,28.43
14,65536,59.28
14,131072,119.16
14,262144,242.44
14,524288,480.69
14,1048576,741.32
16,2,1.55
16,4,1.53
16,8,1.51
16,16,1.59
16,32,1.81
16,64,1.68
16,128,3.30
16,256,3.44
16,512,3.58
16,1024,4.56
16,2048,5.42
16,4096,7.68
16,8192,11.15
16,16384,16.64
16,32768,33.91
16,65536,71.26
16,131072,147.82
16,262144,294.13
16,524288,584.98
16,1048576,1034.39
18,2,2.23
18,4,2.25
18,8,2.26
18,16,2.18
18,32,2.66
18,64,2.81
18,128,3.92
18,256,3.95
18,512,4.07
18,1024,5.54
18,2048,6.66
18,4096,9.16
18,8192,13.28
18,16384,20.40
18,32768,39.29
18,65536,80.17
18,131072,167.33
18,262144,336.36
18,524288,684.16
18,1048576,1161.37
20,2,2.39
20,4,2.29
20,8,2.48
20,16,2.44
20,32,2.81
20,64,2.68
20,128,4.59
20,256,4.71
20,512,4.85
20,1024,6.58
20,2048,7.71
20,4096,10.81
20,8192,15.62
20,16384,21.08
20,32768,43.13
20,65536,91.24
20,131072,191.05
20,262144,388.99
20,524288,636.85
20,1048576,1392.23
22,2,2.39
22,4,2.37
22,8,2.56
22,16,2.56
22,32,2.90
22,64,2.79
22,128,5.16
22,256,5.22
22,512,5.55
22,1024,7.38
22,2048,8.85
22,4096,12.38
22,8192,17.89
22,16384,21.70
22,32768,26.74
22,65536,102.76
22,131072,203.43
22,262144,425.19
22,524288,845.39
22,1048576,1555.17
24,2,2.58
24,4,2.59
24,8,2.57
24,16,2.62
24,32,3.23
24,64,2.89
24,128,5.91
24,256,6.04
24,512,6.30
24,1024,8.49
24,2048,10.23
24,4096,13.98
24,8192,20.31
24,16384,23.69
24,32768,51.81
24,65536,110.81
24,131072,233.89
24,262144,472.65
24,524288,936.16
24,1048576,1742.41
26,2,2.32
26,4,2.47
26,8,2.31
26,16,2.31
26,32,2.86
26,64,2.99
26,128,5.86
26,256,6.01
26,512,6.37
26,1024,8.85
26,2048,10.72
26,4096,14.99
26,8192,22.71
26,16384,22.25
26,32768,47.93
26,65536,106.55
26,131072,215.65
26,262144,429.76
26,524288,758.57
26,1048576,1694.61
28,2,2.40
28,4,2.53
28,8,2.39
28,16,2.48
28,32,3.00
28,64,2.99
28,128,6.26
28,256,6.48
28,512,6.79
28,1024,9.34
28,2048,11.59
28,4096,16.54
28,8192,24.13
28,16384,22.47
28,32768,47.61
28,65536,99.35
28,131072,203.16
28,262144,416.31
28,524288,819.50
28,1048576,1533.42
30,2,2.94
30,4,2.78
30,8,2.70
30,16,2.65
30,32,3.61
30,64,3.35
30,128,7.00
30,256,7.23
30,512,7.69
30,1024,10.30
30,2048,12.65
30,4096,17.89
30,8192,26.34
30,16384,21.46
30,32768,46.57
30,65536,96.69
30,131072,202.74
30,262144,399.70
30,524288,818.57
30,1048576,1522.08
32,2,3.37
32,4,3.50
32,8,3.31
32,16,3.35
32,32,3.80
32,64,3.75
32,128,7.71
32,256,7.97
32,512,8.44
32,1024,11.43
32,2048,14.11
32,4096,19.32
32,8192,28.53
32,16384,21.24
32,32768,45.15
32,65536,94.61
32,131072,197.67
32,262144,388.74
32,524288,779.40
32,1048576,1490.33
34,2,4.93
34,4,4.76
34,8,4.80
34,16,4.89
34,32,5.27
34,64,5.13
34,128,9.30
34,256,9.59
34,512,10.14
34,1024,12.96
34,2048,15.60
34,4096,21.07
34,8192,30.38
34,16384,23.61
34,32768,47.22
34,65536,94.35
34,131072,199.36
34,262144,397.48
34,524288,735.59
34,1048576,1420.24
36,2,4.82
36,4,4.72
36,8,4.69
36,16,4.70
36,32,5.24
36,64,5.08
36,128,9.08
36,256,9.59
36,512,10.08
36,1024,12.97
36,2048,15.99
36,4096,21.40
36,8192,31.59
36,16384,23.70
36,32768,46.93
36,65536,93.16
36,131072,197.11
36,262144,398.05
36,524288,812.26
36,1048576,1551.24
38,2,4.43
38,4,4.39
38,8,4.27
38,16,4.25
38,32,4.84
38,64,4.97
38,128,8.73
38,256,9.11
38,512,9.59
38,1024,12.80
38,2048,16.08
38,4096,22.03
38,8192,33.29
38,16384,24.44
38,32768,46.92
38,65536,95.72
38,131072,204.70
38,262144,406.58
38,524288,810.29
38,1048576,1616.07
40,2,4.46
40,4,4.23
40,8,4.25
40,16,4.22
40,32,4.74
40,64,4.77
40,128,8.89
40,256,9.27
40,512,9.65
40,1024,13.13
40,2048,16.46
40,4096,23.86
40,8192,34.62
40,16384,25.18
40,32768,47.03
40,65536,94.87
40,131072,210.38
40,262144,417.25
40,524288,743.49
40,1048576,1594.48
42,2,4.59
42,4,4.32
42,8,4.42
42,16,4.52
42,32,4.88
42,64,4.76
42,128,9.21
42,256,9.72
42,512,10.17
42,1024,13.58
42,2048,17.01
42,4096,24.01
42,8192,35.80
42,16384,25.08
42,32768,48.99
42,65536,99.03
42,131072,214.46
42,262144,437.34
42,524288,772.51
42,1048576,1696.05
44,2,4.54
44,4,4.30
44,8,4.29
44,16,4.49
44,32,4.96
44,64,5.07
44,128,9.46
44,256,9.84
44,512,10.45
44,1024,13.93
44,2048,18.17
44,4096,24.90
44,8192,37.11
44,16384,25.90
44,32768,49.83
44,65536,99.46
44,131072,226.81
44,262144,441.53
44,524288,894.54
44,1048576,1765.44
46,2,4.98
46,4,4.78
46,8,4.63
46,16,4.82
46,32,5.07
46,64,5.33
46,128,9.91
46,256,10.35
46,512,11.11
46,1024,14.70
46,2048,18.54
46,4096,26.21
46,8192,38.91
46,16384,27.15
46,32768,52.96
46,65536,103.81
46,131072,232.73
46,262144,469.48
46,524288,951.00
46,1048576,1748.14
48,2,5.20
48,4,4.95
48,8,5.00
48,16,5.11
48,32,5.37
48,64,5.72
48,128,10.63
48,256,11.03
48,512,11.43
48,1024,15.09
48,2048,19.11
48,4096,27.16
48,8192,40.04
48,16384,28.65
48,32768,53.77
48,65536,107.12
48,131072,243.63
48,262144,487.74
48,524288,977.45
48,1048576,1824.23

